Date,johor_ladang_lim_lim,johor_sg_tiram_di_kg_bukit_dagang,johor_sg_tiram_di_klinik_kesihatan_ulu_tiram,johor_layang_layang,johor_bukit_besar,johor_kg_semanggar,johor_ladang_nam_heng,johor_ladang_pekan,johor_lepau,johor_pasak,johor_sg_johor_di_kota_tinggi,johor_sg_kepala_orang_di_kg_sri_jaya,johor_sg_linggiu_di_linggiu,johor_sg_sembilang_di_kg_sg_sembilang,johor_ulu_sebol,johor_ladang_sedenak,johor_sg_siam_di_kg_sg_siam,johor_sg_siku_di_kg_murni_jaya
2018-08-15,,,0.0,0.0,,,,,,,0.0,,,,0.0,,,5.0
2018-08-16,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,0.0
2018-08-17,,,0.0,3.0,0.0,,,,,,18.0,,,,12.0,,,1.0
2018-08-18,,,1.0,24.0,0.0,,,,,,0.0,,,,0.0,,,0.0
2018-08-19,,,4.0,0.0,3.0,,,,,,0.0,,,,8.0,,,1.0
2018-08-20,,,2.0,7.0,7.0,,,,,,0.0,,,,6.0,,,21.0
2018-08-21,,,22.0,14.0,10.0,,,,,,0.0,,,,4.0,,,3.0
2018-08-22,,,5.0,,,,,,,,,,,,,,,4.0
2018-08-23,,,2.0,2.0,0.0,,,,,,2.0,,,,0.0,,,2.0
2018-08-24,,,17.0,2.0,0.0,,,,,,0.0,,,,16.0,,,3.0
2018-08-25,,,0.0,8.0,0.0,,,,,,0.0,,,,5.0,,,6.0
2018-08-26,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,0.0
2018-08-27,,,1.0,0.0,40.0,,,,,,2.0,,,,1.0,,,3.0
2018-08-28,,,13.0,0.0,1.0,,,,,,2.0,,,,0.0,,,0.0
2018-08-29,,,5.0,0.0,3.0,,,,,,12.0,,,,0.0,,,0.0
2018-08-30,,,4.0,0.0,24.0,,,,,,1.0,,,,1.0,,,14.0
2018-08-31,,,6.0,16.0,7.0,,,,,,36.0,,,,7.0,,,14.0
2018-09-01,,,0.0,0.0,0.0,,,,,,3.0,,,,0.0,,,1.0
2018-09-02,,,4.0,0.0,0.0,,,,,,0.0,,,,0.0,,,0.0
2018-09-03,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,2.0
2018-09-04,,,13.0,1.0,0.0,,8.0,,,,9.0,,0.0,,0.0,,,4.0
2018-09-05,,,45.0,0.0,0.0,,0.0,,,,0.0,,,,0.0,,,0.0
2018-09-06,,,24.0,2.0,12.0,,0.0,,,,15.0,,0.0,,0.0,,,1.0
2018-09-07,,,78.0,0.0,7.0,,,,,,12.0,,3.0,,1.0,,,0.0
2018-09-08,,,12.0,38.0,1.0,,24.0,,,,2.0,,16.0,,9.0,,,73.0
2018-09-09,,,28.0,14.0,,,2.0,,,,16.0,,0.0,,0.0,,,6.0
2018-09-10,,,0.0,5.0,,,0.0,,,,1.0,,38.0,,1.0,,,6.0
2018-09-11,,,1.0,5.0,,,0.0,,,,0.0,,0.0,,1.0,,,7.0
2018-09-12,,,0.0,0.0,0.0,,,,,,0.0,,,,1.0,,,0.0
2018-09-13,,,,0.0,0.0,,,,,,0.0,,,,5.0,,,
2018-09-14,,,0.0,0.0,0.0,,,,,,0.0,,,,1.0,,,0.0
2018-09-15,,,0.0,0.0,0.0,,0.0,,,,0.0,,,,1.0,,,
2018-09-16,,,0.0,9.0,4.0,,0.0,,,,0.0,,11.0,,0.0,,,2.0
2018-09-17,,,0.0,0.0,0.0,,0.0,,,,0.0,,11.0,,0.0,,,0.0
2018-09-18,,,5.0,6.0,30.0,,24.0,,,,26.0,,4.0,,0.0,,,
2018-09-19,,,17.0,15.0,14.0,,24.0,,,,1.0,,9.0,,0.0,,,69.0
2018-09-20,,,22.0,27.0,40.0,,26.0,,,,0.0,,9.0,,0.0,,,0.0
2018-09-21,,,0.0,38.0,0.0,,26.0,,,,6.0,,,,0.0,,,1.0
2018-09-22,,,9.0,0.0,12.0,,16.0,,,,21.0,,2.0,,0.0,,,0.0
2018-09-23,,,0.0,0.0,0.0,,,,,,0.0,,0.0,,0.0,,,0.0
2018-09-24,,,,,,,,,,,,,,,,,,
2018-09-25,,,0.0,0.0,9.0,,,,,,0.0,,,,15.0,,,
2018-09-26,,,0.0,30.0,0.0,,,,,,0.0,,,,0.0,,,1.0
2018-09-27,,,2.0,0.0,0.0,,,,,,0.0,,,,0.0,,,1.0
2018-09-28,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,0.0
2018-09-29,,,0.0,0.0,0.0,,,,,,4.0,,,,0.0,,,0.0
2018-09-30,,,0.0,0.0,0.0,,,,,,0.0,,,,12.0,,,1.0
2018-10-01,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,0.0
2018-10-02,,,4.0,9.0,0.0,,,,,,0.0,,,,0.0,,,0.0
2018-10-03,,,59.0,0.0,35.0,,,,,,0.0,,,,0.0,,,1.0
2018-10-04,,,1.0,0.0,0.0,,0.0,,,,0.0,,,,0.0,,,
2018-10-05,,,0.0,0.0,0.0,,,,,,0.0,,0.0,,0.0,,,0.0
2018-10-06,,,12.0,12.0,85.0,,3.0,,,,35.0,,42.0,,42.0,,,17.0
2018-10-07,,,69.0,18.0,36.0,,53.0,,,,39.0,,34.0,,54.0,,,1.0
2018-10-08,,,24.0,5.0,1.0,,54.0,,,,0.0,,40.0,,0.0,,,1.0
2018-10-09,,,35.0,6.0,12.0,,0.0,,,,11.0,,10.0,,6.0,,,31.0
2018-10-10,,,7.0,0.0,3.0,,0.0,,,,0.0,,0.0,,0.0,,,8.0
2018-10-11,,,27.0,7.0,11.0,,85.0,,,,48.0,,10.0,,11.0,,,10.0
2018-10-12,,,6.0,0.0,1.0,,0.0,,,,8.0,,0.0,,0.0,,,1.0
2018-10-13,,,1.0,0.0,1.0,,,,,,1.0,,,,1.0,,,1.0
2018-10-14,,,6.0,14.0,0.0,,,,,,3.0,,,,1.0,,,2.0
2018-10-15,,,2.0,0.0,0.0,,,,,,33.0,,,,3.0,,,0.0
2018-10-16,,,39.0,4.0,5.0,,,,,,12.0,,,,19.0,,,2.0
2018-10-17,,,9.0,17.0,8.0,,,,,,12.0,,,,0.0,,,3.0
2018-10-18,,,17.0,38.0,0.0,,,,,,0.0,,,,8.0,,,16.0
2018-10-19,,,8.0,0.0,0.0,,,,,,0.0,,,,0.0,,,2.0
2018-10-20,,,0.0,0.0,0.0,,,,,,7.0,,,,0.0,,,0.0
2018-10-21,,,6.0,2.0,32.0,,2.0,,,,24.0,,12.0,,25.0,,,4.0
2018-10-22,,,0.0,0.0,0.0,,0.0,,,,0.0,,4.0,,0.0,,,1.0
2018-10-23,,,0.0,2.0,2.0,,0.0,,,,21.0,,,,6.0,,,0.0
2018-10-24,,,,0.0,0.0,,4.0,,,,5.0,,7.0,,0.0,,,
2018-10-25,,,74.0,0.0,0.0,,0.0,,,,0.0,,0.0,,0.0,,,4.0
2018-10-26,,,0.0,5.0,5.0,,0.0,,,,0.0,,0.0,,31.0,,,0.0
2018-10-27,,,5.0,0.0,7.0,,,,,,0.0,,,,0.0,,,1.0
2018-10-28,,,25.0,26.0,31.0,,,,,,26.0,,,,71.0,,,1.0
2018-10-29,,,12.0,4.0,4.0,,,,,,0.0,,,,1.0,,,26.0
2018-10-30,,,1.0,0.0,3.0,,,,,,5.0,,,,0.0,,,0.0
2018-10-31,,,0.0,0.0,0.0,,,,,,0.0,,,,1.0,,,0.0
2018-11-01,,,0.0,4.0,0.0,,,,,,0.0,,,,1.0,,,1.0
2018-11-02,,,1.0,0.0,2.0,,,,,,6.0,,,,0.0,,,1.0
2018-11-03,,,1.0,36.0,4.0,,,,,,6.0,,,,40.0,,,13.0
2018-11-04,,,1.0,8.0,0.0,,,,,,0.0,,,,10.0,,,5.0
2018-11-05,,,3.0,3.0,6.0,,,,,,19.0,,,,42.0,,,30.0
2018-11-06,,,29.0,0.0,3.0,,,,,,58.0,,,,2.0,,,0.0
2018-11-07,,,1.0,2.0,0.0,,,,,,0.0,,,,0.0,,,12.0
2018-11-08,,,6.0,3.0,26.0,,,,,,23.0,,,,14.0,,,9.0
2018-11-09,,,3.0,6.0,0.0,,,,,,34.0,,,,0.0,,,0.0
2018-11-10,,,0.0,3.0,22.0,,,,,,32.0,,,,5.0,,,1.0
2018-11-11,,,57.0,7.0,15.0,,,,,,30.0,,,,19.0,,,28.0
2018-11-12,,,18.0,13.0,0.0,,,,,,8.0,,,,0.0,,,14.0
2018-11-13,,,1.0,0.0,13.0,,,,,,4.0,,,,1.0,,,6.0
2018-11-14,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,0.0
2018-11-15,,,36.0,0.0,27.0,,,,,,19.0,,,,20.0,,,17.0
2018-11-16,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,0.0
2018-11-17,,,10.0,0.0,2.0,,,,,,13.0,,,,2.0,,,1.0
2018-11-18,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,0.0
2018-11-19,,,50.0,0.0,0.0,,,,,,2.0,,,,6.0,,,0.0
2018-11-20,,,1.0,0.0,0.0,,,,,,0.0,,,,5.0,,,1.0
2018-11-21,,,14.0,0.0,19.0,,,,,,58.0,,,,2.0,,,4.0
2018-11-22,,,3.0,0.0,0.0,,,,,,0.0,,,,2.0,,,18.0
2018-11-23,,,3.0,0.0,0.0,,,,,,8.0,,,,2.0,,,0.0
2018-11-24,,,1.0,0.0,2.0,,,,,,1.0,,,,2.0,,,3.0
2018-11-25,,,0.0,0.0,0.0,,,,,,0.0,,,,1.0,,,1.0
2018-11-26,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,1.0
2018-11-27,,,0.0,0.0,4.0,,,,,,1.0,,,,1.0,,,3.0
2018-11-28,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,30.0
2018-11-29,,,0.0,0.0,7.0,,,,,,2.0,,,,0.0,,,15.0
2018-11-30,,,0.0,0.0,0.0,,,,,,1.0,,,,0.0,,,0.0
2018-12-01,,,21.0,1.0,3.0,,,,,,6.0,,,,1.0,,,25.0
2018-12-02,,,2.0,0.0,4.0,,,,,,5.0,,,,4.0,,,15.0
2018-12-03,,,2.0,64.0,6.0,,,,,,36.0,,,,16.0,,,33.0
2018-12-04,,,0.0,33.0,0.0,,,,,,0.0,,,,0.0,,,3.0
2018-12-05,,,0.0,2.0,2.0,,,,,,0.0,,,,3.0,,,4.0
2018-12-06,,,64.0,18.0,48.0,,,,,,11.0,,,,16.0,,,21.0
2018-12-07,,,20.0,0.0,0.0,,,,,,0.0,,,,0.0,,,1.0
2018-12-08,,,0.0,10.0,7.0,,,,,,0.0,,,,97.0,,,38.0
2018-12-09,,,0.0,0.0,0.0,,,,,,2.0,,,,0.0,,,0.0
2018-12-10,,,1.0,26.0,6.0,,,,,,19.0,,,,54.0,,,1.0
2018-12-11,,,15.0,6.0,11.0,,,,,,83.0,,,,9.0,,,7.0
2018-12-12,,,2.0,11.0,2.0,,,,,,33.0,,,,3.0,,,4.0
2018-12-13,,,0.0,0.0,1.0,,,,,,1.0,,,,36.0,,,1.0
2018-12-14,,,3.0,15.0,1.0,,,,,,1.0,,,,1.0,,,3.0
2018-12-15,,,57.0,62.0,5.0,,,,,,0.0,,,,42.0,,,15.0
2018-12-16,,,2.0,91.0,1.0,,,,,,2.0,,,,24.0,,,1.0
2018-12-17,,,0.0,1.0,0.0,,,,,,0.0,,,,0.0,,,7.0
2018-12-18,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,0.0
2018-12-19,,,15.0,0.0,0.0,,,,,,0.0,,,,0.0,,,0.0
2018-12-20,,,30.0,0.0,0.0,,,,,,0.0,,,,0.0,,,0.0
2018-12-21,,,3.0,0.0,0.0,,,,,,0.0,,,,0.0,,,0.0
2018-12-22,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,0.0
2018-12-23,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,0.0
2018-12-24,,,2.0,0.0,0.0,,,,,,0.0,,,,0.0,,,0.0
2018-12-25,,,0.0,4.0,0.0,,,,,,0.0,,,,1.0,,,1.0
2018-12-26,,,0.0,2.0,0.0,,,,,,0.0,,,,2.0,,,7.0
2018-12-27,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,0.0
2018-12-28,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,0.0
2018-12-29,,,0.0,5.0,0.0,,,,,,0.0,,,,0.0,,,5.0
2018-12-30,,,0.0,5.0,34.0,,,,,,24.0,,,,5.0,,,9.0
2018-12-31,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,1.0
2019-01-01,,,0.0,0.0,3.0,,,,,,9.0,,,,16.0,,,0.0
2019-01-02,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,0.0
2019-01-03,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,0.0
2019-01-04,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,0.0
2019-01-05,,,0.0,33.0,0.0,,,,,,34.0,,,,0.0,,,10.0
2019-01-06,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,0.0
2019-01-07,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,0.0
2019-01-08,,,0.0,0.0,1.0,,,,,,5.0,,,,0.0,,,7.0
2019-01-09,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,1.0
2019-01-10,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,0.0
2019-01-11,,,0.0,3.0,0.0,,,,,,0.0,,,,0.0,,,0.0
2019-01-12,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,0.0
2019-01-13,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,0.0
2019-01-14,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,0.0
2019-01-15,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,0.0
2019-01-16,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,0.0
2019-01-17,,,0.0,4.0,27.0,,,,,,68.0,,,,4.0,,,4.0
2019-01-18,,,0.0,89.0,125.0,,,,,,120.0,,,,93.0,,,169.0
2019-01-19,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,0.0
2019-01-20,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,2.0
2019-01-21,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,0.0
2019-01-22,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,0.0
2019-01-23,,,0.0,0.0,0.0,,,,,,0.0,,,,3.0,,,1.0
2019-01-24,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,0.0
2019-01-25,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,0.0
2019-01-26,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,0.0
2019-01-27,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,0.0
2019-01-28,,,0.0,0.0,2.0,,,,,,6.0,,,,0.0,,,1.0
2019-01-29,,,0.0,0.0,0.0,,,,,,1.0,,,,1.0,,,0.0
2019-01-30,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,0.0
2019-01-31,,,0.0,0.0,0.0,,,,,,0.0,,,,17.0,,,12.0
2019-02-01,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,0.0
2019-02-02,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,0.0
2019-02-03,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,0.0
2019-02-04,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,0.0
2019-02-05,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,0.0
2019-02-06,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,0.0
2019-02-07,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,1.0
2019-02-08,,,0.0,0.0,0.0,,0.0,,,,0.0,,,,0.0,,,0.0
2019-02-09,,,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,,0.0,,,0.0
2019-02-10,,,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,,0.0,,,0.0
2019-02-11,,,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,,0.0,,,0.0
2019-02-12,,,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,,0.0,,,0.0
2019-02-13,,,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,,0.0,,,0.0
2019-02-14,,,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,,0.0,,,0.0
2019-02-15,,,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,,0.0,,,0.0
2019-02-16,,,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,,0.0,,,0.0
2019-02-17,,,9.0,1.0,0.0,,2.0,,,,0.0,,16.0,,11.0,,,13.0
2019-02-18,,,11.0,,22.0,,53.0,,,,16.0,,10.0,,4.0,,,29.0
2019-02-19,,,0.0,,0.0,,0.0,,4.0,,0.0,,0.0,,1.0,,,2.0
2019-02-20,,,0.0,,12.0,,18.0,,4.0,,0.0,,31.0,,1.0,,,0.0
2019-02-21,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2019-02-22,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2019-02-23,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2019-02-24,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2019-02-25,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2019-02-26,,,0.0,3.0,0.0,,0.0,,0.0,,2.0,,0.0,,4.0,,,0.0
2019-02-27,,,0.0,0.0,0.0,,0.0,,1.0,,0.0,,0.0,,0.0,,,0.0
2019-02-28,,,0.0,3.0,0.0,,0.0,,0.0,,0.0,,,,1.0,,,0.0
2019-03-01,,,0.0,0.0,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2019-03-02,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2019-03-03,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2019-03-04,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2019-03-05,,,0.0,9.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2019-03-06,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2019-03-07,,,0.0,0.0,0.0,,,,,,0.0,,,,3.0,,,3.0
2019-03-08,,,0.0,0.0,0.0,,,,,,0.0,,,,12.0,,,0.0
2019-03-09,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,1.0
2019-03-10,,,0.0,29.0,1.0,,,,,,0.0,,,,10.0,,,71.0
2019-03-11,,,0.0,0.0,8.0,,0.0,,0.0,,51.0,,,,1.0,,,1.0
2019-03-12,,,0.0,4.0,0.0,,1.0,,1.0,,1.0,,26.0,,0.0,,,2.0
2019-03-13,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,0.0
2019-03-14,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,0.0
2019-03-15,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,0.0
2019-03-16,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,9.0
2019-03-17,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,1.0
2019-03-18,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,0.0
2019-03-19,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,0.0,,,0.0
2019-03-20,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,
2019-03-21,,,0.0,0.0,35.0,,0.0,,0.0,,0.0,,2.0,,28.0,,,0.0
2019-03-22,,,1.0,9.0,0.0,,13.0,,8.0,,4.0,,1.0,,0.0,,,1.0
2019-03-23,,,0.0,0.0,0.0,,0.0,,2.0,,0.0,,0.0,,0.0,,,1.0
2019-03-24,,,1.0,0.0,0.0,,0.0,,2.0,,8.0,,4.0,,4.0,,,0.0
2019-03-25,,,0.0,0.0,0.0,,5.0,,0.0,,0.0,,0.0,,0.0,,,3.0
2019-03-26,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2019-03-27,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2019-03-28,,,0.0,0.0,4.0,,26.0,,1.0,,16.0,,62.0,,9.0,,,2.0
2019-03-29,,,0.0,0.0,39.0,,0.0,,0.0,,0.0,,62.0,,9.0,,,0.0
2019-03-30,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,10.0,,0.0,,,0.0
2019-03-31,,,0.0,0.0,0.0,,16.0,,0.0,,13.0,,0.0,,2.0,,,7.0
2019-04-01,,,0.0,0.0,,,2.0,,48.0,,0.0,,0.0,,0.0,,,10.0
2019-04-02,,,0.0,21.0,,,3.0,,48.0,,8.0,,7.0,,2.0,,,58.0
2019-04-03,,,0.0,15.0,,,7.0,,32.0,,7.0,,8.0,,25.0,,,16.0
2019-04-04,,,0.0,0.0,0.0,,7.0,,32.0,,0.0,,8.0,,0.0,,,1.0
2019-04-05,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2019-04-06,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2019-04-07,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2019-04-08,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,,,5.0
2019-04-09,,,0.0,24.0,45.0,,0.0,,0.0,,0.0,,22.0,,26.0,,,77.0
2019-04-10,,,0.0,24.0,13.0,,1.0,,2.0,,2.0,,22.0,,0.0,,,54.0
2019-04-11,,,0.0,0.0,0.0,,1.0,,4.0,,2.0,,0.0,,0.0,,,
2019-04-12,,,0.0,15.0,3.0,,2.0,,0.0,,13.0,,15.0,,57.0,,,
2019-04-13,,,0.0,0.0,3.0,,2.0,,0.0,,0.0,,26.0,,14.0,,,
2019-04-14,,,0.0,1.0,0.0,,15.0,,0.0,,6.0,,26.0,,18.0,,,
2019-04-15,,,0.0,12.0,0.0,,15.0,,0.0,,0.0,,18.0,,18.0,,,0.0
2019-04-16,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,5.0,,,
2019-04-17,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,
2019-04-18,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,
2019-04-19,,,0.0,0.0,21.0,,16.0,,59.0,,11.0,,12.0,,36.0,,,
2019-04-20,,,0.0,88.0,55.0,,0.0,,21.0,,2.0,,12.0,,6.0,,,36.0
2019-04-21,,,0.0,0.0,0.0,,0.0,,21.0,,0.0,,0.0,,0.0,,,0.0
2019-04-22,,,0.0,8.0,11.0,,,,,,2.0,,,,47.0,,,
2019-04-23,,,,27.0,5.0,,,,,,0.0,,,,8.0,,,
2019-04-24,,,,0.0,1.0,,,,,,5.0,,,,0.0,,,
2019-04-25,,,0.0,0.0,1.0,,,,,,65.0,,,,0.0,,,1.0
2019-04-26,,,0.0,14.0,28.0,,,,,,38.0,,,,41.0,,,9.0
2019-04-27,,,0.0,0.0,3.0,,,,,,2.0,,,,2.0,,,0.0
2019-04-28,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,
2019-04-29,,,0.0,5.0,12.0,,,,,,49.0,,,,3.0,,,
2019-04-30,,,0.0,0.0,9.0,,,,,,0.0,,,,0.0,,,4.0
2019-05-01,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,
2019-05-02,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,
2019-05-03,,,0.0,1.0,15.0,,,,,,39.0,,,,47.0,,,
2019-05-04,,,0.0,0.0,9.0,,,,,,0.0,,,,0.0,,,
2019-05-05,,,0.0,9.0,0.0,,,,,,0.0,,,,0.0,,,
2019-05-06,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,
2019-05-07,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,
2019-05-08,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,
2019-05-09,,,0.0,6.0,0.0,,,,,,0.0,,,,0.0,,,
2019-05-10,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,
2019-05-11,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,0.0
2019-05-12,,,15.0,0.0,14.0,,,,,,0.0,,,,0.0,,,0.0
2019-05-13,,,0.0,0.0,1.0,,,,,,3.0,,,,1.0,,,0.0
2019-05-14,,,41.0,0.0,56.0,,0.0,,0.0,,7.0,,5.0,,1.0,,,0.0
2019-05-15,,,2.0,25.0,47.0,,0.0,,0.0,,0.0,,8.0,,0.0,,,1.0
2019-05-16,,,2.0,0.0,2.0,,3.0,,0.0,,0.0,,0.0,,6.0,,,9.0
2019-05-17,,,0.0,35.0,0.0,,0.0,,0.0,,0.0,,0.0,,16.0,,,0.0
2019-05-18,,,0.0,0.0,0.0,,2.0,,0.0,,0.0,,0.0,,0.0,,,1.0
2019-05-19,,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0
2019-05-20,,,0.0,0.0,8.0,,6.0,,0.0,,0.0,,46.0,,4.0,,,0.0
2019-05-21,,,,2.0,0.0,,,,,,47.0,,,,14.0,,,
2019-05-22,,,,5.0,45.0,,,,,,10.0,,,,5.0,,,
2019-05-23,,,,0.0,2.0,,,,,,0.0,,,,0.0,,,
2019-05-24,,,,0.0,0.0,,,,,,0.0,,,,0.0,,,
2019-05-25,,,,0.0,0.0,,,,,,2.0,,,,10.0,,,
2019-05-26,,,,1.0,51.0,,,,,,31.0,,,,15.0,,,
2019-05-27,,,,13.0,0.0,,,,,,0.0,,,,76.0,,,
2019-05-28,,,,0.0,0.0,,,,,,1.0,,,,7.0,,,
2019-05-29,,,0.0,10.0,4.0,,,,,,12.0,,,,2.0,,,
2019-05-30,,,0.0,0.0,5.0,,,,,,0.0,,,,5.0,,,
2019-05-31,,,0.0,14.0,5.0,,,,,,10.0,,,,23.0,,,
2019-06-01,,,0.0,13.0,4.0,,,,,,8.0,,,,3.0,,,6.0
2019-06-02,,,0.0,0.0,0.0,,,,,,13.0,,,,2.0,,,
2019-06-03,,,0.0,0.0,3.0,,,,,,18.0,,,,0.0,,,1.0
2019-06-04,,,0.0,1.0,0.0,,,,,,3.0,,,,29.0,,,
2019-06-05,,,0.0,8.0,1.0,,,,,,1.0,,,,6.0,,,
2019-06-06,,,0.0,51.0,12.0,,,,,,8.0,,,,14.0,,,
2019-06-07,,,0.0,3.0,3.0,,,,,,18.0,,,,0.0,,,
2019-06-08,,,0.0,5.0,0.0,,,,,,3.0,,,,5.0,,,4.0
2019-06-09,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,18.0
2019-06-10,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,0.0
2019-06-11,,,0.0,4.0,11.0,,,,,,0.0,,,,4.0,,,9.0
2019-06-12,,,0.0,24.0,22.0,,,,,,1.0,,,,7.0,,,33.0
2019-06-13,,,0.0,0.0,0.0,,,,,,1.0,,,,0.0,,,0.0
2019-06-14,,,0.0,1.0,1.0,,,,,,2.0,,,,2.0,,,1.0
2019-06-15,,,0.0,0.0,0.0,,,,,,1.0,,,,0.0,,,0.0
2019-06-16,,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,0.0
2019-06-17,,,0.0,8.0,1.0,,,,,,1.0,,,,35.0,,,0.0
