Date,sarawak_aman_5_bridge,sarawak_bako_causeway,sarawak_barrage,sarawak_batu_kawa_bridge,sarawak_batu_kitang_telemetry,sarawak_bau,sarawak_bau_bridge,sarawak_buan_bidi,sarawak_buntal_did,sarawak_kampung_git,sarawak_kampung_monggak,sarawak_kampung_opar,sarawak_kampung_rayu,sarawak_kampung_sagah,sarawak_kampung_similang,sarawak_kuching_airport,sarawak_kuching_city_south,sarawak_kuching_saberkas,sarawak_malihah,sarawak_maong_tengah_kiri,sarawak_matang,sarawak_padawan,sarawak_padungan,sarawak_pang_tebang,sarawak_rampangi,sarawak_satok_b,sarawak_sebubut,sarawak_semariang_fisheries,sarawak_semban,sarawak_sibu_laut,sarawak_siniawan,sarawak_siol_jps,sarawak_sungai_china,sarawak_sungai_opar,sarawak_sungai_pedid,sarawak_sungai_tengah,sarawak_telok_assam,sarawak_ulu_maong,sarawak_upper_sungai_staat,sarawak_mid_sungai_kuap
2023-08-27,295.0,359.0,497.0,798.0,426.0,0.0,0.0,0.0,0.0,0.0,59.5,0.0,410.5,77.0,,,1177.0,815.0,13.5,807.0,0.0,668.0,1264.0,0.0,0.0,254.0,39.0,65.0,0.5,,126.0,426.5,509.5,5.0,0.0,25.5,287.5,1240.5,155.0,1016.0
2023-08-28,0.0,56.5,48.0,229.0,0.0,,24.5,0.0,0.0,0.0,,0.0,20.5,387.5,,,0.0,0.0,35.0,35.5,147.5,,0.0,0.0,0.0,0.0,62.0,35.0,,,20.5,0.0,,0.0,0.0,24.0,0.0,0.0,,967.0
2023-08-29,,0.0,0.0,13.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,,,0.0,0.0,0.0,0.0,22.5,0.0,0.0,5.5,1.5,0.0,15.0,0.0,,,0.0,0.0,12.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0
2023-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-02,70.0,1030.5,560.5,70.0,417.0,0.0,0.0,0.0,601.5,0.0,196.5,0.0,762.0,183.0,,,1216.0,924.5,552.0,665.5,2115.0,0.0,1470.0,559.0,,1014.5,1673.0,528.0,,,216.0,700.5,1254.0,0.0,172.5,540.5,285.0,426.0,1096.0,249.0
2023-09-03,0.0,0.0,0.0,0.0,28.5,0.0,0.0,0.0,0.0,85.5,0.0,0.0,103.5,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,55.5,,0.0,0.0,30.0,,,26.5,0.0,397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,46.0,,0.0,0.0,0.0,0.5,,0.0,0.0,0.0,0.0,0.0,31.5,0.0,0.0,0.0,0.0
2023-09-05,0.0,0.0,29.0,370.5,19.0,0.0,15.0,83.5,0.0,7.5,0.0,0.0,0.0,20.0,,,0.0,0.0,20.0,329.5,0.0,,0.0,111.5,,0.0,0.0,0.0,,,0.0,0.0,0.0,3.5,22.5,0.0,0.0,0.0,0.0,0.0
2023-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-09,0.0,902.0,529.5,1182.0,474.0,0.0,0.0,0.0,3884.5,243.0,540.5,140.0,1608.5,46.5,,,254.5,403.0,1453.5,638.5,3703.0,,131.5,632.5,3754.5,2225.0,5470.5,3097.5,,,159.5,2661.0,2777.0,53.0,781.5,1786.0,2688.5,387.5,151.5,33.0
2023-09-10,126.0,203.5,237.0,99.5,129.0,,265.5,357.5,664.5,153.5,,350.0,953.0,172.0,,,204.0,132.0,204.0,170.0,311.5,,203.5,97.0,1072.0,196.0,281.5,235.0,,,99.5,258.5,247.5,400.5,111.0,203.0,941.5,154.0,,168.0
2023-09-11,680.0,609.5,667.0,537.5,558.5,,418.5,237.0,482.0,453.0,,713.0,317.5,607.0,,,722.0,602.5,563.5,645.5,450.5,,708.5,411.0,444.5,599.5,472.5,600.5,,,527.0,608.5,331.5,920.0,529.0,517.0,928.5,773.0,,733.5
2023-09-12,,0.0,0.0,16.5,0.0,,0.0,0.0,200.0,,,14.0,829.5,162.0,,,0.0,0.0,89.5,0.0,208.0,,0.0,,495.0,0.0,196.5,14.5,,,0.0,0.0,,12.5,12.0,569.0,0.0,0.0,,0.0
2023-09-13,24.0,0.0,0.0,0.0,0.0,,85.5,0.0,59.0,0.0,28.0,0.0,68.0,109.0,,,11.5,0.0,,10.5,524.5,,0.0,775.0,76.5,50.5,288.0,130.0,,,0.0,0.0,,38.5,0.0,300.5,0.0,3.5,26.0,197.5
2023-09-14,0.0,0.0,0.0,167.5,164.0,,,,0.0,1673.5,476.0,,691.0,162.0,,,0.0,2.0,,172.5,1412.0,,0.0,29.5,0.0,30.0,1147.5,97.0,,0.0,267.0,0.0,2490.5,,,633.5,0.0,393.5,1718.0,89.5
2023-09-15,274.5,0.0,0.0,0.0,27.0,,10.5,62.5,0.0,113.5,261.0,46.5,50.0,25.0,,,0.0,0.0,24.5,0.0,25.5,,0.0,651.5,0.0,27.0,16.5,0.0,,0.0,24.0,21.0,,74.5,595.5,25.0,0.0,25.5,75.5,0.0
2023-09-16,0.0,0.0,135.5,208.5,605.5,0.0,0.0,126.0,0.0,36.5,19.5,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,18.5,17.5,0.0,142.0,0.0,169.0,,0.0,12.0,623.5,0.5,0.0,64.5,0.0,0.0,0.0,0.0,261.5
2023-09-17,3.5,29.0,3.0,0.5,46.0,,15.5,0.5,2.0,2.0,0.5,0.0,0.0,0.0,,,1.0,0.5,1.5,27.0,0.0,,0.0,1.0,0.5,0.0,0.0,1.0,,0.0,470.0,2.5,92.5,0.5,0.5,0.0,105.0,1.5,24.0,1.5
2023-09-18,786.5,379.0,633.0,,845.0,,434.0,207.0,488.5,716.0,393.5,169.5,173.0,580.0,,,931.0,1186.0,606.0,1998.5,323.0,,615.5,471.0,363.5,1256.0,341.0,635.0,,264.0,403.5,401.0,,243.5,615.0,295.0,228.0,2024.5,557.5,1078.5
2023-09-19,1025.5,79.0,37.0,0.0,0.0,,0.0,75.0,0.0,41.0,77.0,606.0,27.0,0.0,,,32.5,81.0,37.5,38.5,38.0,,0.0,55.0,61.5,40.0,38.5,33.0,,66.5,0.0,33.0,,713.5,94.0,14.5,0.0,39.0,0.0,77.5
2023-09-20,128.5,186.0,413.0,409.5,23.5,,0.0,82.0,132.5,77.5,21.0,56.0,471.5,8.5,,,371.0,196.0,800.5,200.0,373.5,,725.0,483.0,52.5,609.5,306.5,0.0,,1109.5,18.0,186.5,886.0,49.5,1386.5,766.5,980.0,554.0,25.0,0.0
2023-09-21,80.5,2641.5,419.5,437.0,956.0,,306.0,110.5,591.5,322.5,140.0,115.0,1545.0,134.0,,,445.5,244.5,630.5,136.0,182.5,,723.5,58.5,458.5,175.5,186.0,554.5,,1203.0,1498.0,252.0,599.0,151.5,31.0,145.5,707.0,281.0,901.0,314.0
2023-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-23,30.0,0.0,0.0,415.5,157.0,,1381.0,962.0,117.5,118.5,428.0,123.5,561.0,207.5,,,0.0,0.0,114.5,0.0,76.5,,0.0,378.0,401.5,82.5,83.5,58.5,,39.5,1677.5,0.0,,204.5,472.5,39.0,66.5,0.0,1327.5,32.5
2023-09-24,0.0,31.5,230.0,0.0,0.0,,0.0,0.0,0.0,29.5,0.0,0.0,0.0,0.0,,,40.0,16.5,0.0,13.0,0.0,,65.5,0.0,0.0,7.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,0.0,8.5
2023-09-25,,0.0,16.0,59.0,70.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,28.0,0.0,0.0,0.0,,0.0,228.0,0.0,9.0,0.0,100.0,,0.0,0.0,52.5,0.0,0.0,359.0,0.0,0.0,34.5,0.0,0.0
2023-09-26,126.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,,0.0,0.0,80.5,0.0,12.5,,0.0,0.0,46.5,0.0,12.0,0.0,,0.0,0.0,0.0,543.5,0.0,0.0,62.5,0.0,24.0,0.0,0.0
2023-09-27,0.0,19.5,0.0,29.0,0.0,0.0,0.0,0.0,31.5,0.0,0.0,0.0,27.5,0.0,,,377.5,451.0,21.0,167.0,0.0,,0.0,0.0,61.0,103.5,0.0,28.5,,0.0,0.0,28.0,24.0,0.0,0.0,31.5,29.5,669.5,0.0,0.0
2023-09-28,0.0,167.5,209.0,100.5,100.5,502.0,536.5,532.0,239.0,0.0,1199.5,156.0,161.0,68.0,,,124.0,135.0,66.5,101.0,166.5,,134.0,898.5,198.5,101.0,168.5,163.0,,168.0,66.5,166.0,164.5,145.0,1641.0,98.5,3966.5,103.5,193.5,135.0
2023-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-30,1312.0,1451.0,684.0,905.5,414.5,709.0,972.0,2233.0,212.5,94.0,819.5,869.5,149.5,1069.0,,,1915.0,713.0,803.5,385.5,1070.0,,2272.5,1843.0,146.5,152.5,1253.5,132.0,,114.5,408.5,180.0,120.0,1136.5,1231.0,747.0,420.0,825.5,471.0,792.0
2023-10-01,544.5,51.0,16.0,127.0,110.5,213.5,210.5,172.5,17.0,135.0,183.0,303.5,31.0,33.0,,,22.5,16.5,81.0,27.5,53.5,,21.5,289.0,132.5,56.0,31.5,15.0,,198.0,745.5,41.5,112.0,313.0,149.0,33.5,44.0,27.5,60.0,35.0
2023-10-02,10.5,43.5,81.5,0.0,0.0,37.0,0.0,0.0,0.0,41.0,43.0,0.0,0.0,0.0,,,43.5,19.5,0.0,38.0,22.0,,210.5,114.5,0.0,0.0,0.0,0.0,,0.0,0.0,63.5,,40.0,42.5,0.0,0.0,22.5,64.0,43.5
2023-10-03,0.0,67.0,0.0,23.5,527.0,102.5,127.5,46.0,6.5,429.5,267.5,0.0,0.0,0.0,,,30.5,15.5,0.0,70.0,0.0,,53.5,407.5,6.5,16.0,0.0,15.0,,0.0,556.5,74.0,0.0,0.0,226.5,0.0,6.5,135.5,195.0,53.0
2023-10-04,0.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,19.5,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,31.0,0.0,0.0,0.0,7.0,,14.0,11.0,0.0,,0.0,80.0,0.0,0.0,0.0,0.0,0.0
2023-10-05,69.0,555.0,937.0,602.5,649.0,,741.5,586.0,1641.5,424.0,469.5,1567.0,2784.0,568.0,2177.0,,808.5,581.5,812.5,645.5,531.5,,493.0,555.5,2654.0,578.5,600.0,641.0,,684.5,605.0,535.0,471.0,1531.0,580.0,634.0,1662.0,972.5,997.0,1792.5
2023-10-06,669.0,996.0,52.5,140.5,1202.0,192.0,278.0,156.0,47.5,754.0,258.0,373.0,297.5,362.0,155.5,,89.0,319.0,108.0,392.0,456.5,,8.0,125.5,56.0,918.0,330.0,760.0,,711.5,354.0,314.0,141.5,244.0,91.0,356.5,97.5,15.0,1103.0,0.0
2023-10-07,0.0,50.5,52.0,47.0,1011.0,111.0,97.0,213.0,50.0,404.5,50.5,2217.0,30.5,22.0,320.5,,25.5,73.5,24.5,69.0,0.0,14.5,0.0,77.5,49.5,0.0,0.0,0.0,,36.0,280.5,40.5,18.0,2062.5,209.5,0.0,100.5,324.0,100.0,77.0
2023-10-08,610.0,0.0,0.0,0.0,0.0,104.0,127.5,56.5,0.0,1182.5,183.5,18.5,27.0,0.0,100.0,,24.0,0.0,0.0,0.0,0.0,90.0,0.0,56.0,0.0,0.0,0.0,0.0,,0.0,150.0,0.0,0.0,18.5,211.0,0.0,65.0,0.0,407.5,0.0
2023-10-09,117.5,113.0,468.0,247.5,562.0,0.0,45.0,0.0,668.0,66.5,0.0,91.5,675.0,24.5,0.0,,929.5,1272.0,523.0,829.0,882.5,179.5,0.0,0.0,449.0,246.5,746.0,0.0,,790.0,27.0,169.5,937.0,91.5,0.0,125.5,1467.0,1559.5,45.0,0.0
2023-10-10,79.0,911.5,176.5,75.0,685.0,283.5,521.5,168.0,0.0,600.0,0.0,131.5,61.0,36.0,757.5,,91.5,502.0,56.0,723.0,21.0,6.5,0.0,0.0,0.0,964.0,44.5,115.5,,0.0,417.0,732.0,0.0,190.0,25.0,34.0,0.0,912.5,347.5,63.0
2023-10-11,54.0,0.0,0.0,30.0,12.5,200.5,160.5,1782.5,0.0,853.5,1086.0,614.0,559.5,782.5,0.0,,26.5,0.0,112.0,27.0,889.5,0.0,0.0,365.0,39.0,0.0,482.5,433.0,,910.0,135.0,235.0,972.0,697.5,622.0,498.0,0.0,0.0,289.0,0.0
2023-10-12,110.5,0.0,0.0,216.0,73.5,0.0,29.5,0.0,0.0,72.5,135.5,0.0,27.0,123.5,128.5,,607.0,1601.5,34.0,1205.0,38.5,0.0,248.5,0.0,0.0,667.5,77.5,0.0,,0.0,439.5,125.0,659.0,0.0,0.0,17.0,0.0,537.5,783.5,0.0
2023-10-13,417.0,0.0,0.0,29.5,0.0,116.5,419.0,0.0,0.0,228.5,59.5,0.0,423.5,0.0,0.0,,23.5,0.0,1249.0,0.0,954.0,406.5,182.0,566.5,0.0,0.0,806.5,0.0,,740.5,0.0,0.0,920.0,0.0,94.5,301.0,0.0,0.0,13.0,0.0
2023-10-14,8.5,0.0,330.5,41.0,33.5,49.5,109.0,67.5,65.0,55.5,252.5,105.5,0.0,818.5,87.0,,0.0,0.0,583.5,0.0,344.5,24.0,45.5,131.0,64.0,21.0,625.5,218.0,,0.0,344.0,0.0,28.0,194.5,227.0,642.0,3.0,30.5,49.0,759.0
2023-10-15,119.5,438.0,604.5,0.0,37.0,0.0,41.5,409.5,141.0,69.0,45.0,69.5,515.0,0.0,0.0,,219.0,0.0,0.0,13.0,14.0,88.5,0.0,238.5,82.0,109.0,14.0,268.0,,655.5,0.0,1057.0,858.0,87.5,0.0,13.0,638.0,0.0,46.5,0.0
2023-10-16,224.5,196.0,311.0,10.5,149.5,1911.0,1841.0,47.0,137.0,153.5,170.5,514.5,302.5,10.5,278.0,,428.5,719.0,716.5,655.5,233.5,451.5,242.0,129.5,385.5,477.5,301.0,855.5,,395.5,243.5,1279.5,525.5,518.5,87.5,239.5,51.0,927.0,123.0,249.0
2023-10-17,210.5,42.0,0.0,0.0,0.0,0.0,12.5,92.0,7.0,29.0,337.0,18.0,0.0,0.0,6.5,,0.0,0.0,36.0,0.0,22.5,329.5,0.0,1042.0,0.0,0.0,22.0,0.0,,0.0,25.0,0.0,0.0,79.5,1979.5,22.5,2.5,0.0,335.0,0.0
2023-10-18,1122.5,667.0,735.5,668.5,974.5,451.0,383.5,288.0,743.5,493.0,192.5,353.5,1924.5,836.0,629.5,,728.5,489.5,671.5,475.5,713.0,1209.5,0.0,541.5,519.5,678.0,744.0,351.5,,1446.0,581.0,424.0,873.5,398.0,783.0,662.0,743.0,622.5,481.0,1182.5
2023-10-19,372.5,584.0,1223.0,1329.0,873.5,192.5,213.5,215.0,324.5,808.0,98.0,185.0,436.5,362.5,1315.0,,669.0,535.5,674.5,653.0,593.0,350.0,0.0,93.0,519.0,911.5,614.0,859.5,,300.0,581.5,532.5,336.5,236.0,114.0,479.5,257.0,583.0,266.0,1014.0
2023-10-20,0.0,0.0,0.0,0.0,0.0,0.0,24.5,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,457.0,0.0,0.0,0.0,0.0,0.0
2023-10-21,57.0,0.0,0.0,76.0,16.5,427.0,692.0,1141.0,0.0,14.5,0.0,834.5,0.0,0.0,0.0,,19.5,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,38.5,0.0,1008.5,26.5,0.0,0.0,25.0,29.0,707.0
2023-10-22,,143.5,120.5,0.0,185.5,0.0,0.0,37.0,436.5,58.0,33.0,0.0,52.0,20.5,666.0,,72.5,68.5,26.5,44.0,27.0,0.0,67.0,22.5,145.5,48.5,24.0,168.5,,73.5,212.5,365.5,41.0,0.0,92.0,0.0,439.5,66.0,20.0,158.0
2023-10-23,26.0,0.0,28.0,0.0,0.0,0.0,0.0,310.5,0.0,0.0,19.0,0.0,0.0,0.0,0.0,,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,29.5,86.5,29.5,0.0,0.0,0.0,0.0
2023-10-24,14.5,0.0,52.5,7.5,11.0,4.5,8.5,1083.0,0.0,142.0,794.0,215.0,0.0,57.0,0.0,,143.0,0.0,3.0,3.5,329.5,126.0,197.5,65.0,0.0,0.0,0.0,0.0,,0.0,150.5,0.0,294.0,252.5,86.5,281.5,0.0,3.5,19.0,4.0
2023-10-25,79.5,31.5,15.0,1239.0,90.0,38.5,62.5,548.5,0.0,46.5,28.5,928.5,770.5,1516.0,0.0,,469.0,210.0,2059.0,266.5,638.5,148.5,696.5,1141.5,77.5,405.0,687.5,141.5,,29.5,71.5,73.5,933.5,534.5,898.0,2229.0,0.0,228.5,27.0,78.0
2023-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-27,152.0,20.0,13.0,0.0,0.0,,0.0,0.0,61.0,0.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,204.0,0.0,703.5,30.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,94.5,0.0,32.5,0.0,0.0,0.5
2023-10-28,311.5,654.0,680.0,259.5,351.0,511.0,673.0,865.5,448.0,664.5,1737.5,583.0,128.0,303.0,450.5,,343.0,223.0,305.5,221.5,344.5,696.5,316.5,1217.5,306.5,179.5,302.0,225.0,,155.5,403.0,293.0,147.5,663.0,1314.5,343.0,1654.0,220.0,598.5,351.0
2023-10-29,623.5,0.0,18.0,1489.0,1632.0,263.0,292.5,520.5,0.0,475.5,70.5,1641.5,181.0,504.0,0.0,,523.0,297.5,278.5,263.5,109.0,1407.0,1164.0,65.0,127.5,461.0,28.5,301.5,,80.0,740.0,53.0,287.5,1861.0,45.0,100.0,160.5,68.0,25.0,1589.5
2023-10-30,0.0,211.0,0.0,0.0,0.0,0.0,0.0,43.0,86.0,21.5,68.0,0.0,26.0,0.0,45.5,,28.5,0.0,90.0,0.0,0.0,430.0,39.0,16.5,33.0,119.0,0.0,0.0,,44.0,0.0,109.0,0.0,0.0,83.5,0.0,169.0,0.0,0.0,28.5
2023-10-31,0.0,0.0,0.0,0.0,0.0,418.0,337.0,66.0,159.5,0.0,810.5,38.0,0.0,0.0,,,0.0,12.5,127.0,82.5,55.0,44.0,0.0,498.5,0.0,0.0,121.5,0.0,,0.0,0.0,0.0,0.0,74.5,390.0,20.5,213.5,0.0,0.0,0.0
2023-11-01,184.5,46.0,173.5,30.5,53.0,1421.0,1393.0,836.0,120.5,232.0,1501.5,1353.5,691.5,215.5,,,135.5,40.0,105.0,60.0,90.5,110.0,142.5,690.0,609.5,55.5,124.0,282.0,,859.5,497.5,241.0,413.5,1179.0,974.5,114.5,128.0,19.0,831.0,55.0
2023-11-02,,0.0,0.0,0.0,46.0,62.5,12.0,242.5,0.0,33.5,0.5,622.5,22.5,0.0,,,0.0,43.0,0.0,0.0,0.0,42.0,0.0,199.0,0.0,33.0,25.5,0.0,,0.0,13.0,0.0,0.0,462.0,0.0,20.0,0.0,0.0,13.0,0.0
2023-11-03,16.0,205.5,256.0,153.0,327.5,152.0,177.5,439.5,386.5,413.5,257.0,64.5,3027.0,348.5,,,320.0,1045.0,133.0,292.5,86.5,342.5,179.0,580.0,2472.5,691.5,131.0,244.5,,872.5,190.0,177.0,1192.5,79.0,185.5,84.5,626.0,610.5,708.5,806.5
2023-11-04,,0.0,22.5,13.5,27.0,19.0,33.5,0.0,0.0,0.0,34.0,0.0,0.0,0.0,,,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-05,959.5,304.0,23.0,0.0,18.0,41.5,49.5,155.5,0.0,334.0,128.0,185.0,46.5,0.0,,,4.5,84.0,0.0,81.5,0.0,1228.0,4.5,273.0,469.5,0.0,24.0,50.0,,512.5,24.0,433.5,80.5,203.5,660.5,0.0,179.5,477.0,277.5,5.0
2023-11-06,784.5,1196.0,798.0,2097.5,478.5,467.0,797.5,345.5,1941.5,3773.5,923.5,373.5,2581.5,1227.5,,,4008.5,3674.5,887.5,2846.0,3240.5,945.0,2831.5,363.0,1182.5,3267.5,3220.0,4375.5,,908.5,2220.5,2861.0,3747.0,394.5,425.5,2043.5,1147.0,2249.5,1846.0,1263.0
2023-11-07,59.0,0.0,0.0,29.5,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,,34.0,0.0,0.0,16.5,29.0,0.0,0.0,29.0,0.0,0.0,36.0
2023-11-08,73.5,467.5,112.0,198.5,151.5,308.0,545.0,1407.0,1317.5,66.5,226.0,11.0,1049.0,65.5,,,567.5,214.0,506.0,735.0,1596.0,37.0,864.5,332.5,953.5,1516.0,1629.0,1085.0,,460.5,45.0,1000.5,2009.5,21.5,1185.5,705.0,808.5,533.5,18.5,1222.0
2023-11-09,,599.0,998.5,0.0,0.0,110.5,683.0,22.5,517.0,301.0,0.0,133.5,80.0,0.0,,,71.5,0.0,0.0,12.0,0.0,95.0,471.0,0.0,300.0,0.0,29.0,42.0,,0.0,608.5,274.0,75.5,43.0,0.0,62.0,42.0,0.0,0.0,0.0
2023-11-10,792.0,212.0,174.0,163.0,1286.5,300.0,353.5,292.0,106.5,428.0,289.0,683.5,144.0,67.5,,,137.5,138.5,78.0,139.5,69.5,331.5,173.5,1524.5,93.0,135.5,104.5,105.0,,39.0,1727.0,175.0,278.0,543.5,439.5,69.5,143.0,173.5,93.0,164.5
2023-11-11,,24.5,0.0,0.0,0.0,10.5,0.0,365.5,0.0,0.0,640.0,0.0,0.0,59.5,,,0.0,62.0,70.0,17.5,0.0,1784.5,0.0,496.5,0.0,146.5,0.0,25.0,580.0,0.0,0.0,0.0,34.0,0.0,442.5,17.0,0.0,0.0,12.5,370.0
2023-11-12,,36.0,42.5,0.0,231.0,470.0,678.5,76.5,0.0,40.5,211.0,23.5,99.5,22.0,,,0.0,0.0,0.0,0.0,0.0,297.5,0.0,41.5,9.0,0.0,0.0,17.0,468.0,0.0,571.5,42.5,11.0,23.0,0.0,18.5,0.0,34.0,597.0,44.5
2023-11-13,,2733.5,2011.5,875.5,922.0,352.0,269.5,24.0,119.0,19.0,136.5,687.5,181.0,1723.0,,,782.5,674.0,2254.5,444.5,2096.5,144.5,460.0,0.0,730.5,665.5,1520.0,300.0,24.5,0.0,1407.0,477.5,1185.5,740.5,0.0,2376.0,43.0,273.0,301.0,1057.0
2023-11-14,0.0,0.0,256.5,29.5,26.0,397.5,336.5,101.0,0.0,0.0,174.5,30.0,1128.5,24.0,,,0.0,0.0,0.0,14.5,29.0,0.0,13.5,1010.5,94.0,0.0,42.5,12.5,0.0,0.0,0.0,0.0,30.5,15.5,1809.0,38.5,0.0,59.0,27.0,43.5
2023-11-15,0.0,83.0,261.5,1105.0,884.5,660.0,410.5,66.0,405.5,20.0,484.0,62.0,4475.5,1079.0,,,2091.5,1921.0,890.5,1319.0,1928.5,0.0,2147.5,0.0,131.0,374.0,2079.5,68.0,0.0,26.0,274.0,41.5,2098.5,65.5,414.5,1616.0,216.0,2783.5,17.5,1472.5
2023-11-16,423.5,85.5,33.0,33.5,0.0,26.0,0.0,43.5,61.5,135.0,450.5,0.0,0.0,26.5,,,32.5,0.0,32.0,29.0,0.0,186.5,39.0,1841.0,86.5,32.5,0.0,170.5,370.0,24.0,87.5,180.5,0.0,34.5,686.0,24.5,197.0,85.5,189.5,1353.5
2023-11-17,0.0,28.5,0.0,0.0,0.0,390.0,303.0,19.5,47.5,,552.5,0.0,0.0,241.0,,,0.0,0.0,0.0,0.0,23.5,0.0,171.0,24.0,321.5,0.0,43.0,79.0,601.5,0.0,458.0,121.5,0.0,22.0,72.5,70.5,874.5,9.0,345.5,94.0
2023-11-18,83.0,430.5,514.0,1061.5,251.0,101.5,81.0,33.0,2039.0,96.0,402.5,65.5,403.0,826.5,,,1295.0,1791.5,1175.5,1449.0,560.5,0.0,1808.0,1219.0,1101.5,1603.5,491.5,859.5,124.5,305.5,968.5,1368.5,417.5,28.5,681.0,344.5,1148.5,1975.0,1463.0,1301.5
2023-11-19,,675.5,726.0,159.0,617.0,669.0,1308.5,308.0,996.0,502.0,468.0,64.0,2168.5,87.0,,,787.0,534.0,221.0,541.5,170.5,16.5,652.5,379.5,949.5,499.0,90.0,187.0,387.5,1323.5,285.5,612.0,2890.0,72.5,145.5,99.5,1248.0,938.0,534.5,301.0
2023-11-20,27.5,20.5,109.5,498.0,198.0,89.0,99.5,211.5,116.0,333.5,174.0,129.5,468.5,169.0,,,45.5,42.0,220.0,91.5,377.0,49.5,35.5,390.5,178.5,147.0,555.0,190.5,535.5,353.0,233.5,149.5,308.0,116.5,198.5,183.5,59.0,91.5,168.5,888.0
2023-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-22,479.0,1628.0,1311.0,709.5,544.5,270.5,346.5,353.0,4767.5,552.0,526.0,133.5,386.5,509.0,,,942.0,888.5,612.5,1306.0,494.5,536.0,1012.5,1101.0,3032.0,1107.0,533.5,837.5,305.0,720.5,510.0,932.5,478.0,153.0,1442.5,459.5,2573.5,1131.5,508.5,883.0
2023-11-23,,0.0,17.0,79.0,82.0,20.0,17.0,17.5,55.5,67.0,0.0,129.0,30.5,41.0,,,0.0,16.0,74.5,64.5,16.0,98.5,0.0,466.0,109.5,0.0,16.0,27.0,0.0,46.5,172.0,0.0,45.0,146.5,290.0,31.0,115.5,131.0,0.0,79.5
2023-11-24,,0.0,0.0,28.5,267.0,97.5,138.5,0.0,0.0,0.0,0.0,48.0,0.0,142.5,,,0.0,0.0,171.5,26.0,201.0,32.0,0.0,125.5,0.0,0.0,226.0,0.0,0.0,0.0,0.0,24.0,0.0,48.0,14.5,42.0,0.0,0.0,0.0,104.0
2023-11-25,,36.5,0.0,0.0,463.0,4.0,0.0,16.5,39.0,155.5,739.5,0.0,0.0,0.0,,,0.0,0.0,0.0,9.0,26.0,365.0,0.0,581.5,0.0,0.0,0.0,0.0,375.0,0.0,94.0,0.0,0.0,10.5,366.0,15.5,76.5,0.0,200.0,0.0
2023-11-26,,168.0,235.0,530.5,199.0,521.0,531.5,114.5,203.5,148.5,682.5,378.0,815.0,945.0,,,719.0,249.0,1468.0,435.0,668.5,18.5,298.5,49.5,127.0,343.5,686.0,569.0,15.0,181.0,340.5,194.5,602.5,370.0,121.0,1564.5,579.0,391.5,230.5,149.0
