Date,kedah_sek_keb_felda_bukit_tangga,kedah_sg_badak_di_akademi_binaan_malaysia_abm,kedah_sg_padang_terap_di_kepala_batas,kedah_sg_sintok_di_uum_sintok,kedah_sg_temin_di_kg_jeragan,kedah_felcra_sebapin,kedah_sek_keb_lamdin,kedah_sg_durian_burung_di_durian_burung,kedah_sg_padang_sanai_di_padang_sanai,kedah_sg_sari_di_kilang_gula_padang_terap,kedah_sek_keb_kampung_bukit
2024-06-19,0.0,0.5,21.0,3.0,0.5,0.5,1.5,15.0,0.0,0.5,0.0
2024-06-20,2.5,5.5,21.0,3.0,0.0,4.5,0.5,0.5,0.5,0.5,0.0
2024-06-21,29.5,23.5,17.0,28.5,16.5,20.0,21.0,7.5,19.0,14.0,16.0
2024-06-22,29.5,23.5,19.0,28.5,11.0,20.0,20.5,21.5,14.5,21.5,25.0
2024-06-23,25.0,33.5,19.0,41.0,11.5,15.5,2.0,18.5,14.5,21.5,25.0
2024-06-24,25.0,33.5,40.5,41.0,19.5,15.5,11.5,3.0,8.0,12.0,12.5
2024-06-25,17.0,9.0,40.5,29.0,0.0,2.5,0.0,0.0,5.5,12.0,12.5
2024-06-26,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-27,24.0,17.0,0.0,25.0,5.5,21.5,0.0,3.5,0.0,12.0,0.0
2024-06-28,24.0,17.0,4.0,25.0,11.0,57.5,0.0,7.5,7.5,12.0,4.0
2024-06-29,8.0,8.5,8.5,10.0,2.0,57.5,16.0,4.0,3.5,12.0,21.0
2024-06-30,8.0,4.5,9.0,13.5,6.5,2.5,4.0,3.5,3.5,4.0,21.0
2024-07-01,8.0,4.0,0.0,13.5,0.5,2.5,0.5,0.5,3.5,3.0,4.0
2024-07-02,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2024-07-03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-04,0.0,1.5,23.5,4.5,0.0,10.5,0.0,0.0,0.0,0.0,4.5
2024-07-05,20.0,16.0,23.5,17.0,11.5,10.5,0.5,13.0,4.0,3.5,4.5
2024-07-06,20.0,16.0,2.0,17.0,0.0,7.5,0.0,0.0,4.0,3.5,1.0
2024-07-07,0.0,0.0,13.5,1.5,0.0,1.5,0.0,11.0,4.0,0.0,2.5
2024-07-08,1.0,1.0,13.5,1.5,1.0,1.5,3.5,1.5,4.0,4.0,3.0
2024-07-09,1.0,1.0,3.0,1.5,0.5,1.5,0.5,0.0,2.5,4.0,3.0
2024-07-10,0.5,0.5,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,14.5
2024-07-11,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,14.5
2024-07-12,0.5,0.5,3.5,1.0,0.0,0.5,25.0,0.0,0.0,0.5,2.5
2024-07-13,0.5,0.5,3.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0,2.5
2024-07-14,3.0,6.5,19.0,4.5,17.5,11.5,7.5,6.5,2.0,2.5,2.0
2024-07-15,3.0,6.5,19.0,4.5,0.0,11.5,0.0,0.0,2.0,2.5,2.0
2024-07-16,0.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
2024-07-17,22.0,28.5,10.5,30.5,38.0,15.0,0.0,18.0,18.0,23.5,1.0
2024-07-18,22.0,28.5,10.5,30.5,0.0,15.0,0.0,0.0,18.0,23.5,1.0
2024-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2024-07-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2024-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-28,0.0,3.0,0.0,0.0,2.0,0.5,8.0,7.0,7.5,0.0,0.5
2024-07-29,1.0,3.0,1.0,2.0,0.5,5.5,0.5,10.5,7.5,7.0,5.5
2024-07-30,1.0,1.0,1.0,2.0,0.0,5.5,1.0,0.0,4.5,7.0,5.5
2024-07-31,0.5,3.0,0.0,0.5,0.0,20.0,1.5,0.0,0.0,0.0,0.0
2024-08-01,0.5,3.0,0.0,0.5,,20.0,1.0,0.0,0.0,0.0,0.5
2024-08-02,0.5,0.5,0.0,0.5,,0.0,0.0,0.5,0.0,0.0,0.5
2024-08-03,0.0,0.0,59.0,0.5,0.0,3.5,9.5,27.5,60.0,9.0,7.0
2024-08-04,1.0,5.0,59.0,4.0,,6.0,10.0,18.0,60.0,16.5,7.5
2024-08-05,1.0,5.0,0.0,4.0,,5.0,0.0,0.5,23.5,16.5,7.5
2024-08-06,0.0,0.5,0.0,0.0,,0.0,0.5,2.5,6.5,6.0,0.0
2024-08-07,12.0,0.5,18.0,1.0,,1.5,3.0,2.5,5.0,6.0,4.0
2024-08-08,12.0,0.5,18.0,1.0,,3.0,0.0,1.0,0.0,2.0,4.0
2024-08-09,84.0,109.0,3.0,70.5,,45.0,11.5,10.5,8.0,39.5,21.0
2024-08-10,84.0,109.0,3.0,70.5,,45.0,0.0,10.5,8.5,1.0,21.0
2024-08-11,0.5,12.5,1.0,4.0,,0.5,14.5,0.0,1.0,1.0,1.5
2024-08-12,0.5,12.5,2.0,4.0,,0.0,13.0,0.0,0.5,0.0,1.5
2024-08-13,0.0,0.5,2.0,0.0,,9.5,1.0,35.0,26.0,3.5,2.0
2024-08-14,0.5,0.5,9.0,0.5,,9.5,0.0,35.0,26.5,3.5,3.0
2024-08-15,12.5,6.5,9.0,11.5,,5.0,,3.0,3.0,1.0,18.0
2024-08-16,12.5,6.5,0.5,11.5,,1.0,0.0,3.0,1.5,0.0,18.5
2024-08-17,9.5,22.0,8.5,22.0,,52.0,17.0,82.5,44.5,67.5,45.0
2024-08-18,10.0,22.5,34.0,38.5,,,1.5,5.0,,69.0,45.0
2024-08-19,,,35.0,42.5,,,,4.0,,,
2024-08-20,,,5.5,,,,,11.0,,,
2024-08-21,,,5.5,,,,,0.5,,,
2024-08-22,,,0.0,,,,,10.5,,,
2024-08-23,,,,,,,,44.0,,,
2024-08-24,,,,,,,,1.5,,,
2024-08-25,,,,,,,,1.5,,,
2024-08-26,,,,,,,,2.5,,,
2024-08-27,,,,,,,,17.5,,,
2024-08-28,,,,,,,,22.0,,,
2024-08-29,,,,,,,,0.0,,,
2024-08-30,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2024-08-31,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.5
2024-09-01,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-02,11.5,13.5,4.0,9.5,,0.0,0.0,0.0,0.0,0.0,0.5
2024-09-03,11.5,13.5,4.0,9.5,,0.0,2.5,0.0,0.5,1.0,2.0
2024-09-04,3.0,0.5,2.5,0.0,,2.0,16.0,1.5,2.5,2.5,6.5
2024-09-05,3.0,8.0,32.5,4.5,,9.0,10.0,14.0,2.5,16.0,14.5
2024-09-06,6.0,8.0,32.5,4.5,,9.0,0.5,14.0,2.5,16.0,14.5
2024-09-07,15.5,24.5,3.0,2.5,,4.0,2.0,7.5,2.5,3.0,2.5
2024-09-08,15.5,24.5,4.5,3.0,,6.5,5.0,7.5,4.0,7.0,9.0
2024-09-09,1.5,2.0,4.5,1.5,,6.5,0.0,6.5,4.0,7.0,9.0
2024-09-10,1.0,0.0,2.5,1.5,,0.5,0.0,6.5,1.0,1.0,1.0
2024-09-11,1.0,0.0,2.5,0.0,,0.5,0.0,0.5,0.0,0.5,1.0
2024-09-12,24.5,13.5,5.0,9.5,,1.5,1.0,0.0,0.0,0.0,0.0
2024-09-13,24.5,13.5,30.0,3.5,,0.5,4.5,0.5,1.0,3.0,2.5
2024-09-14,20.5,25.0,15.5,25.0,,12.5,7.0,17.5,15.5,16.5,14.0
2024-09-15,39.5,25.0,32.0,25.0,,17.0,41.0,17.5,18.5,27.0,28.0
2024-09-16,39.5,42.0,84.5,33.5,,77.5,72.0,51.5,67.5,99.5,65.5
2024-09-17,48.0,62.0,84.5,45.5,,77.5,37.5,51.5,67.5,99.5,66.5
2024-09-18,54.5,62.5,31.0,49.5,,71.0,14.5,50.0,54.5,63.0,44.0
2024-09-19,28.0,19.0,12.0,14.5,,26.5,30.0,25.0,15.0,17.0,31.0
2024-09-20,28.0,1.0,0.0,14.0,,16.5,6.0,16.0,13.0,15.0,31.0
2024-09-21,11.0,8.5,1.0,6.5,,2.0,0.0,1.0,4.5,4.0,5.5
2024-09-22,8.5,8.5,1.0,4.5,,0.5,2.5,8.0,4.5,1.0,2.0
2024-09-23,23.0,24.5,5.5,23.5,,18.5,89.0,17.5,15.0,33.0,63.0
2024-09-24,23.0,24.5,5.5,23.5,,18.5,89.0,17.5,15.0,33.0,63.0
2024-09-25,11.0,6.5,12.0,13.0,,12.0,10.0,6.0,14.0,2.0,0.5
2024-09-26,54.0,22.5,32.5,24.0,,16.0,4.0,33.5,49.5,34.0,12.5
2024-09-27,54.0,22.5,32.5,24.0,,37.5,10.0,96.5,63.5,131.5,59.5
2024-09-28,8.5,10.5,5.0,9.0,,42.0,2.0,99.5,66.5,135.5,60.5
2024-09-29,3.0,3.5,7.5,2.0,,4.5,67.0,12.5,9.5,4.0,90.0
2024-09-30,8.5,0.5,7.5,0.5,,0.0,11.5,14.0,2.5,4.5,90.0
2024-10-01,8.5,1.0,8.0,0.0,,1.5,2.0,14.0,2.5,6.5,4.0
2024-10-02,0.5,1.0,8.0,0.0,,1.5,0.0,0.5,0.5,6.5,2.0
2024-10-03,22.5,8.5,5.5,2.0,,25.5,53.5,36.0,5.5,47.0,66.0
2024-10-04,22.5,30.0,5.5,27.0,,25.5,0.0,36.0,45.0,47.0,66.0
2024-10-05,31.5,49.5,72.5,47.5,,56.0,18.0,61.0,47.5,114.5,50.5
2024-10-06,32.5,3.5,72.5,47.5,,56.0,5.5,61.0,47.5,114.5,51.0
2024-10-07,12.5,54.5,57.0,28.5,,21.5,18.0,55.5,14.5,27.0,47.5
2024-10-08,3.5,59.5,60.0,34.0,,33.0,21.0,60.5,61.5,75.0,48.0
2024-10-09,4.0,10.5,17.5,9.0,,33.0,6.0,60.5,61.5,75.0,14.5
2024-10-10,2.5,9.0,0.0,63.5,,31.5,1.5,16.0,7.5,3.5,0.0
2024-10-11,3.0,19.0,7.0,63.5,,32.0,35.5,36.5,46.5,27.5,7.0
2024-10-12,2.5,19.5,8.0,24.0,,34.0,79.0,37.5,48.5,30.5,28.5
2024-10-13,2.0,68.0,5.5,10.5,,45.0,54.0,42.0,26.5,91.5,28.5
2024-10-14,1.5,68.0,1.0,10.5,,45.0,0.0,44.0,26.5,91.5,6.5
2024-10-15,1.5,19.5,0.0,8.0,,35.5,8.5,38.0,39.5,7.5,7.5
2024-10-16,1.5,19.5,0.0,8.0,,35.5,0.0,38.0,39.5,7.5,7.5
2024-10-17,1.5,0.0,0.0,0.0,,0.0,0.0,5.5,18.5,24.0,0.0
2024-10-18,1.0,0.5,8.0,0.0,,26.0,5.5,5.5,18.5,24.0,40.5
2024-10-19,1.0,0.5,8.0,0.0,,26.0,0.0,7.0,1.0,3.5,40.5
2024-10-20,1.0,0.5,4.0,0.0,,1.0,22.0,7.0,1.5,0.5,1.0
2024-10-21,1.0,0.5,4.0,0.0,,1.0,0.0,0.5,1.5,0.5,1.0
2024-10-22,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-23,0.5,0.0,0.0,0.0,,0.0,7.0,0.0,0.0,0.0,0.0
2024-10-24,0.5,0.0,0.0,0.0,,1.5,0.0,4.0,7.0,17.5,0.0
2024-10-25,0.5,6.5,3.0,1.5,,14.0,0.0,6.0,7.0,33.5,2.0
2024-10-26,0.5,11.5,32.5,13.0,,22.0,25.5,21.0,20.5,33.5,14.0
2024-10-27,0.5,22.5,32.5,31.5,,22.5,1.5,21.0,20.5,24.5,16.5
2024-10-28,0.5,22.5,6.5,31.5,,26.0,30.5,24.0,5.0,11.0,12.5
2024-10-29,0.5,20.0,6.5,28.0,,26.0,5.0,24.0,11.0,24.5,12.5
2024-10-30,0.5,14.5,4.5,18.0,,9.0,0.5,24.0,11.0,24.5,25.0
2024-10-31,0.5,13.0,4.5,0.5,,14.0,0.0,2.5,8.5,1.5,25.0
2024-11-01,0.5,13.0,0.5,0.0,,14.0,0.5,2.5,8.5,0.0,0.0
2024-11-02,0.5,0.0,1.5,0.0,,0.5,0.0,0.0,11.0,0.0,0.0
2024-11-03,0.5,0.0,1.5,0.0,,10.5,0.0,14.0,20.0,13.0,0.0
2024-11-04,0.5,10.5,1.0,7.5,,16.0,5.0,80.0,46.0,34.0,8.5
2024-11-05,0.5,10.5,3.5,7.5,,16.0,28.0,80.0,46.0,77.0,22.5
2024-11-06,0.5,31.5,33.5,17.0,,20.5,10.5,31.5,34.5,15.5,22.5
2024-11-07,0.5,0.0,46.0,17.0,,20.5,0.0,12.5,34.5,15.5,13.5
2024-11-08,0.5,0.0,46.0,0.5,,0.0,0.0,0.0,0.5,0.5,13.5
2024-11-09,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-10,0.5,10.0,0.0,1.5,,22.0,23.0,5.5,2.0,7.0,9.0
2024-11-11,17.0,25.5,0.0,7.5,,35.5,1.0,5.5,4.0,7.0,38.5
2024-11-12,17.0,25.5,0.0,7.5,,35.5,1.5,19.0,4.0,2.0,38.5
2024-11-13,1.0,4.5,8.0,0.5,,1.5,0.0,19.0,2.5,3.5,20.5
2024-11-14,1.5,4.5,36.0,0.0,,1.0,2.5,0.0,0.5,3.5,21.0
2024-11-15,8.5,40.0,41.5,18.0,,30.5,0.5,2.5,0.0,1.0,46.5
2024-11-16,10.5,40.5,41.5,21.5,,30.5,1.0,2.5,0.0,1.0,46.5
2024-11-17,0.5,1.0,10.5,2.0,,0.5,1.5,3.0,0.0,0.5,0.5
2024-11-18,0.0,0.5,2.0,0.0,,0.5,0.0,3.0,0.0,0.0,0.0
2024-11-19,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0
2024-11-20,10.0,3.5,0.0,2.0,,7.0,0.0,1.5,0.5,0.0,0.0
2024-11-21,12.5,19.0,4.0,10.0,,8.5,4.5,2.0,3.0,1.5,1.0
2024-11-22,12.5,19.0,4.0,10.0,,8.0,3.0,2.5,2.5,3.0,1.5
2024-11-23,1.0,3.5,1.5,2.0,,7.0,0.5,2.0,4.0,3.0,2.0
2024-11-24,1.0,4.0,0.0,2.0,,7.0,0.5,1.5,4.0,0.0,2.0
2024-11-25,1.5,2.0,6.0,1.0,,2.5,5.5,5.5,2.0,2.5,4.5
2024-11-26,65.0,71.5,32.0,49.0,,60.0,60.5,63.0,59.0,70.5,66.5
2024-11-27,120.5,128.0,73.5,93.0,,128.0,92.0,161.0,144.5,155.5,80.0
2024-11-28,120.5,128.0,73.5,93.0,,66.5,32.5,161.0,144.5,155.5,80.0
2024-11-29,51.0,53.0,25.0,35.5,,9.0,9.0,65.5,63.5,56.0,33.5
2024-11-30,8.5,8.0,1.5,6.5,,10.5,0.5,14.5,13.0,11.0,6.0
2024-12-01,0.5,1.0,0.0,0.5,,0.0,0.0,0.0,0.5,0.0,0.5
2024-12-02,1.0,0.0,0.0,0.5,,0.0,0.5,0.0,2.0,0.0,0.0
2024-12-03,1.0,0.0,0.0,0.5,,0.0,0.0,0.0,2.0,0.5,0.0
2024-12-04,1.0,0.0,0.0,0.5,,0.5,0.0,0.0,0.5,0.5,0.0
2024-12-05,1.0,1.0,7.0,0.5,,0.5,21.5,0.5,0.5,0.0,0.5
2024-12-06,0.0,1.0,7.0,0.0,,0.5,0.0,0.5,0.0,0.0,0.5
2024-12-07,0.0,17.5,0.0,2.0,,15.0,0.0,0.0,0.0,0.0,0.0
2024-12-08,0.0,17.5,0.0,2.0,,15.0,0.0,0.0,0.0,0.0,0.0
2024-12-09,15.5,24.0,30.5,22.5,,24.0,0.0,16.5,11.5,13.5,49.0
2024-12-10,16.0,24.0,30.5,22.5,,24.0,11.5,17.5,16.0,19.0,49.0
2024-12-11,5.0,7.0,4.0,4.5,,10.0,0.0,17.5,16.0,0.0,19.0
2024-12-12,0.0,1.0,0.0,0.5,,0.0,8.0,0.0,0.0,0.0,0.5
2024-12-13,6.5,6.0,16.5,4.0,,1.0,1.5,0.5,0.5,0.5,6.5
2024-12-14,6.5,6.0,16.5,4.0,,1.0,0.0,1.5,1.5,1.5,6.5
2024-12-15,0.5,2.0,3.0,0.5,,0.5,0.0,1.5,1.5,1.5,0.5
2024-12-16,0.5,0.5,3.0,0.5,,0.5,0.0,0.0,0.0,0.0,0.0
2024-12-17,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.5
2024-12-18,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.5
2024-12-19,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.5
2024-12-20,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.5
2024-12-21,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-22,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-23,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-24,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-25,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-26,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-27,0.0,0.0,6.0,0.0,,0.0,7.5,0.0,0.0,0.0,47.5
2024-12-28,0.0,0.0,6.0,0.0,,0.0,2.5,0.0,0.0,0.0,47.5
2024-12-29,3.5,0.0,0.5,0.0,,0.0,0.0,0.5,2.0,1.0,3.0
2024-12-30,3.5,0.0,0.0,0.0,,0.0,0.0,0.5,2.0,1.0,0.0
2024-12-31,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-02,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0
2025-01-04,0.0,0.0,23.5,0.0,,0.5,19.0,0.0,0.0,3.0,47.5
2025-01-05,0.0,0.0,23.5,0.0,,0.5,0.0,0.5,0.0,0.0,47.5
2025-01-06,0.0,0.0,0.5,0.0,,0.5,0.0,0.5,0.0,0.0,0.0
2025-01-07,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-08,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-09,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-10,0.5,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,0.0,0.0
2025-01-11,0.5,0.5,0.5,0.0,,0.5,0.0,1.5,2.5,2.0,0.5
2025-01-12,0.5,0.5,0.5,0.0,,1.5,13.5,2.0,2.5,2.0,5.0
2025-01-13,0.5,0.5,0.0,0.0,,1.5,0.5,2.0,4.0,0.5,5.5
2025-01-14,0.0,0.5,0.5,0.0,,0.5,0.5,0.5,4.0,0.5,0.0
2025-01-15,47.0,38.5,24.0,34.0,,45.5,33.5,44.5,30.5,28.0,27.5
2025-01-16,47.0,38.5,24.0,34.0,,7.0,13.0,44.5,31.0,5.0,27.5
2025-01-17,16.5,14.0,6.5,6.0,,,0.0,6.0,0.0,5.0,2.5
2025-01-18,7.5,2.5,0.0,2.5,,3.0,0.0,0.0,0.0,0.0,0.0
2025-01-19,7.5,2.5,0.0,2.5,,1.0,0.0,0.0,0.0,0.0,0.0
2025-01-20,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2025-01-21,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2025-01-22,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2025-01-23,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2025-01-24,7.5,14.0,2.5,6.0,,14.0,8.5,11.0,11.0,12.5,6.5
2025-01-25,7.5,14.0,2.5,6.0,,14.0,0.5,11.0,11.0,13.5,6.5
2025-01-26,0.5,6.5,11.0,0.5,,0.5,11.0,0.0,0.5,0.0,16.0
2025-01-27,0.0,0.0,11.0,0.0,,0.0,2.5,0.0,0.0,0.0,16.0
2025-01-28,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
2025-01-29,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
2025-01-30,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
2025-01-31,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
2025-02-01,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
2025-02-02,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
2025-02-03,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.5
2025-02-04,9.0,1.5,0.0,1.5,,1.5,,0.0,0.0,0.0,0.5
2025-02-05,9.0,1.5,0.0,1.5,,1.5,,0.0,0.0,0.0,0.0
2025-02-06,0.0,0.5,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
2025-02-07,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
2025-02-08,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
2025-02-09,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
2025-02-10,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
2025-02-11,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
2025-02-12,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
2025-02-13,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
2025-02-14,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,2.5,0.0
2025-02-15,0.0,0.0,0.0,0.0,,0.0,,100.0,0.0,2.5,0.0
2025-02-16,0.0,0.0,0.0,0.0,,0.0,,100.0,0.0,0.0,0.0
2025-02-17,0.0,0.0,0.0,0.0,,0.0,,1.0,0.0,0.0,0.0
2025-02-18,0.0,0.0,0.0,0.0,,0.0,,7.0,0.0,0.0,0.0
2025-02-19,0.0,0.0,0.5,0.0,,0.0,,7.0,0.0,0.0,1.0
2025-02-20,0.0,0.0,0.5,0.0,,0.0,,0.0,0.0,0.0,1.0
2025-02-21,0.0,0.0,0.0,1.5,,0.0,,0.0,0.0,0.0,0.0
2025-02-22,5.0,1.5,0.0,1.5,,0.0,,0.5,0.0,0.0,0.0
2025-02-23,10.5,9.5,2.5,1.0,,0.0,,1.5,8.5,1.5,6.5
2025-02-24,10.5,9.5,9.0,1.5,,3.0,,1.5,8.5,2.0,12.5
2025-02-25,3.0,1.5,9.0,1.5,,3.0,,0.0,4.5,2.0,12.5
2025-02-26,1.0,2.0,0.0,0.5,,0.5,,0.0,0.0,5.5,0.0
2025-02-27,1.0,2.0,0.0,0.0,,0.5,,0.0,0.5,5.5,3.0
2025-02-28,3.0,0.0,0.0,2.5,,0.0,,0.0,0.5,0.0,3.0
2025-03-01,3.0,0.0,0.0,2.5,,0.0,,0.0,0.0,0.0,0.0
2025-03-02,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
2025-03-03,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
2025-03-04,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
2025-03-05,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
2025-03-06,2.0,41.0,1.5,1.0,,50.0,,0.0,28.5,49.5,67.5
2025-03-07,2.0,41.0,1.5,1.0,,50.0,,0.0,0.5,0.0,67.5
2025-03-08,2.0,0.0,64.0,0.5,,0.0,,0.0,0.0,0.0,22.5
2025-03-09,0.5,0.0,64.0,0.0,,0.0,,0.0,0.5,0.0,22.5
2025-03-10,0.0,0.0,0.0,0.0,,0.0,,0.0,0.5,0.0,0.0
2025-03-11,0.0,0.5,0.0,0.0,,1.5,,0.0,0.0,0.0,0.0
2025-03-12,0.0,0.5,9.0,0.0,,6.5,,0.5,2.0,0.5,0.5
2025-03-13,1.5,5.5,24.0,3.5,,6.5,,0.5,2.0,0.5,0.5
2025-03-14,3.5,15.5,24.0,4.5,,21.0,,0.0,0.5,2.0,0.5
2025-03-15,3.5,15.5,0.0,4.5,,21.0,,0.0,0.5,2.0,0.5
2025-03-16,3.5,0.0,0.0,0.5,,0.0,,0.0,0.5,0.0,0.0
2025-03-17,3.5,0.0,0.0,0.0,,0.0,,0.0,0.5,0.0,0.0
2025-03-18,3.5,0.0,0.0,0.0,,0.0,,0.5,0.0,0.0,0.0
2025-03-19,3.5,0.0,0.0,0.0,,0.0,,0.5,1.5,0.0,0.0
2025-03-20,7.0,7.0,1.5,6.0,,5.5,,0.5,1.5,0.0,0.0
2025-03-21,7.0,7.0,1.5,6.0,,5.5,,0.5,0.0,0.0,0.0
2025-03-22,0.0,0.5,0.0,0.0,,0.0,,0.5,0.0,0.0,0.0
2025-03-23,0.5,1.5,0.0,1.0,,2.5,,0.0,0.5,0.0,4.5
2025-03-24,0.5,1.5,0.0,1.0,,2.5,,0.0,0.5,0.0,39.5
2025-03-25,0.5,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,39.5
2025-03-26,0.5,0.0,0.0,0.0,,0.0,,0.0,26.0,10.5,0.0
2025-03-27,9.5,9.5,42.5,33.5,,,,0.0,26.0,,14.0
2025-03-28,13.0,24.5,48.0,33.5,,,,0.0,17.0,13.5,31.0
2025-03-29,47.5,24.5,5.0,7.5,,,,0.0,17.0,13.5,31.0
2025-03-30,48.0,9.5,0.0,7.5,,,,0.0,4.5,0.0,2.0
2025-03-31,48.0,0.0,19.5,0.0,,,,0.0,10.5,,4.5
2025-04-01,48.0,0.0,19.5,0.0,,,,0.0,10.5,,4.5
2025-04-02,48.0,0.0,0.0,4.5,,,,0.0,1.5,,0.0
2025-04-03,48.0,0.0,0.0,4.5,,,,0.0,1.5,,0.0
2025-04-04,0.5,4.5,0.0,2.5,,,,0.0,1.0,,0.0
2025-04-05,1.0,4.5,14.5,2.5,,,,0.0,1.0,0.0,15.5
2025-04-06,1.0,0.5,25.0,0.0,,,,0.0,0.0,0.0,24.5
2025-04-07,1.0,0.5,25.0,0.0,,,,0.0,0.0,0.0,0.5
2025-04-08,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0
2025-04-09,46.5,3.0,0.0,17.0,,,,0.0,5.0,0.0,10.5
2025-04-10,55.5,11.0,1.0,17.0,,,,0.0,5.0,0.5,11.0
